,Bar_Time_UNIX,open,high,low,close,volume,Bar_Time_UTC_String
644,1623075300000,13732.6,13743.1,13712.8,13736.4,0,2021-06-07T14:15:00Z
645,1623076200000,13736.4,13745.6,13725.4,13736.2,0,2021-06-07T14:30:00Z
646,1623077100000,13736.2,13754.8,13722.8,13754.4,0,2021-06-07T14:45:00Z
647,1623078000000,13754.4,13755.4,13737.2,13746.9,0,2021-06-07T15:00:00Z
648,1623078900000,13746.9,13748.4,13724.5,13727.2,0,2021-06-07T15:15:00Z
649,1623079800000,13727.2,13736.7,13719.4,13729.7,0,2021-06-07T15:30:00Z
650,1623080700000,13729.7,13745.0,13725.9,13742.7,0,2021-06-07T15:45:00Z
651,1623081600000,13742.7,13762.3,13742.3,13761.5,0,2021-06-07T16:00:00Z
652,1623082500000,13761.5,13765.2,13751.5,13758.3,0,2021-06-07T16:15:00Z
653,1623083400000,13758.3,13766.3,13753.7,13762.5,0,2021-06-07T16:30:00Z
654,1623084300000,13762.5,13765.7,13758.3,13760.5,0,2021-06-07T16:45:00Z
655,1623085200000,13760.5,13768.3,13744.9,13752.0,0,2021-06-07T17:00:00Z
656,1623086100000,13752.0,13759.5,13747.5,13751.7,0,2021-06-07T17:15:00Z
657,1623087000000,13751.7,13755.9,13746.9,13748.5,0,2021-06-07T17:30:00Z
658,1623087900000,13748.5,13750.7,13735.5,13741.2,0,2021-06-07T17:45:00Z
659,1623088800000,13741.2,13758.7,13740.2,13758.4,0,2021-06-07T18:00:00Z
660,1623089700000,13758.4,13763.7,13754.5,13760.3,0,2021-06-07T18:15:00Z
661,1623090600000,13760.3,13764.8,13758.8,13761.0,0,2021-06-07T18:30:00Z
662,1623091500000,13761.0,13788.2,13757.0,13780.7,0,2021-06-07T18:45:00Z
663,1623092400000,13780.7,13795.9,13778.8,13793.4,0,2021-06-07T19:00:00Z
664,1623093300000,13793.4,13810.8,13792.5,13803.7,0,2021-06-07T19:15:00Z
665,1623094200000,13803.7,13807.0,13785.0,13785.0,0,2021-06-07T19:30:00Z
666,1623095100000,13785.0,13809.7,13783.3,13804.2,0,2021-06-07T19:45:00Z
667,1623096000000,13804.2,13814.0,13803.5,13814.0,0,2021-06-07T20:00:00Z
668,1623097800000,13814.0,13819.8,13810.9,13817.7,0,2021-06-07T20:30:00Z
669,1623098700000,13817.7,13825.8,13817.4,13825.4,0,2021-06-07T20:45:00Z
670,1623099600000,13825.4,13825.4,13823.9,13823.9,0,2021-06-07T21:00:00Z
671,1623103200000,13823.9,13828.4,13818.9,13821.8,0,2021-06-07T22:00:00Z
672,1623104100000,13821.8,13822.8,13818.0,13818.0,0,2021-06-07T22:15:00Z
